,policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
32004,536897,0,61,0.0,626797.71,0.0,0.0,626797.71,544142.52,0.0,0.0,0.0,0,26.409891,-81.89035799999999,0,0,1
32005,849279,0,61,0.0,1046028.52,0.0,0.0,1046028.52,1327221.91,0.0,0.0,0.0,0,26.4452,-81.93531999999999,0,0,1
32006,197668,0,61,0.0,2491425.88,0.0,0.0,2491425.88,2296412.01,0.0,0.0,0.0,0,26.4815,-81.94794,1,3,1
32007,935247,0,61,0.0,7579.48,0.0,0.0,7579.48,9645.65,0.0,0.0,0.0,0,26.451,-81.9495,0,1,3
32008,338770,0,48,931500.0,931500.0,931500.0,931500.0,931500.0,1100362.32,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,0,1
32009,450722,0,48,216000.0,216000.0,216000.0,216000.0,216000.0,272051.14,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32010,813338,0,48,202500.0,202500.0,202500.0,202500.0,202500.0,185457.6,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32011,726755,0,48,94500.0,94500.0,94500.0,94500.0,94500.0,120498.84,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32012,416070,0,48,91255.5,91255.5,91255.5,91255.5,91255.5,116942.83,0.0,0.0,0.0,0,26.766409000000003,-81.442307,0,1,1
32013,478529,0,48,90000.0,90000.0,90000.0,90000.0,90000.0,90401.04,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32014,871894,0,48,28800.0,28800.0,28800.0,28800.0,28800.0,29364.25,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32015,671562,0,48,24300.0,24300.0,24300.0,24300.0,24300.0,33737.83,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32016,519591,0,48,24300.0,24300.0,24300.0,24300.0,24300.0,27979.02,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32017,886616,0,48,24300.0,24300.0,24300.0,24300.0,24300.0,25261.89,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32018,379869,0,48,14175.0,14175.0,14175.0,14175.0,14175.0,16166.3,0.0,0.0,0.0,0,26.725471000000002,-81.539772,0,1,1
32019,557433,0,50,0.0,340274.88,0.0,0.0,340274.88,339209.82,0.0,0.0,0.0,0,26.778840000000002,-81.469575,0,1,1
32020,330867,0,48,0.0,837741.96,0.0,0.0,837741.96,764256.91,0.0,0.0,0.0,0,26.756040000000002,-81.43679,0,0,1
32021,564175,0,48,0.0,840515.94,0.0,0.0,840515.94,1351835.41,0.0,0.0,0.0,0,26.756040000000002,-81.43679,0,0,1
32022,453664,0,48,0.0,827570.7,0.0,827570.7,827570.7,577975.38,0.0,0.0,0.0,0,26.756040000000002,-81.43679,0,0,1
32023,489123,0,48,152246.7,152246.7,0.0,0.0,152246.7,179294.85,0.0,0.0,0.0,0,26.773740000000004,-81.43744000000001,0,1,3
32024,210874,0,48,145800.0,145800.0,145800.0,145800.0,145800.0,135912.43,0.0,4374.0,0.0,0,26.7507,-81.4085,0,1,4
32025,905434,0,48,0.0,11160000.0,0.0,0.0,11160000.0,9990000.0,0.0,0.0,0.0,0,26.752948999999997,-81.375603,1,2,1
32026,906515,0,50,3101571.0,3101571.0,3101571.0,3101571.0,3101571.0,3351092.39,0.0,0.0,0.0,0,26.79294,-81.442975,1,3,3
32027,299035,0,48,1331866.8,1331866.8,1331866.8,1331866.8,1331866.8,1536255.08,0.0,0.0,0.0,0,26.751829999999998,-81.36899,0,0,1
32028,950950,0,48,3222747.0,3222747.0,3222747.0,3222747.0,3222747.0,4927580.16,0.0,0.0,0.0,0,26.751829999999998,-81.36899,1,3,1
32029,183056,0,48,6543147.6,6543147.6,6543147.6,6543147.6,6543147.6,10530000.0,0.0,0.0,0.0,0,26.751829999999998,-81.36899,1,3,1
32030,614276,0,48,222393.6,222393.6,222393.6,222393.6,222393.6,221964.38,0.0,0.0,0.0,0,26.751829999999998,-81.36899,0,1,1
32031,605177,0,48,68785.2,68785.2,68785.2,68785.2,68785.2,94485.07,0.0,0.0,0.0,0,26.751829999999998,-81.36899,0,1,1
32032,259123,0,48,0.0,1942068.15,0.0,0.0,1942068.15,2628616.43,0.0,0.0,0.0,0,26.76578,-81.4403,1,3,3
32033,355514,0,48,0.0,229506.75,0.0,0.0,229506.75,234073.48,0.0,0.0,0.0,0,26.76578,-81.4403,0,1,3
32034,923413,0,48,0.0,942366.15,0.0,0.0,942366.15,1483178.78,0.0,0.0,0.0,0,26.76578,-81.4403,0,0,3
32035,383276,0,48,516186.0,516186.0,516186.0,516186.0,516186.0,465744.3,0.0,0.0,0.0,0,26.76578,-81.4403,0,0,3
32036,977992,0,48,0.0,636901.65,0.0,0.0,636901.65,1043244.9,0.0,0.0,0.0,0,26.76578,-81.4403,0,0,3
32037,172572,0,48,0.0,450682.65,0.0,0.0,450682.65,458960.79,0.0,0.0,0.0,0,26.76578,-81.4403,0,0,3
32038,379708,0,48,0.0,632981.25,0.0,0.0,632981.25,1036642.89,0.0,0.0,0.0,0,26.76578,-81.4403,0,0,3
32039,605069,0,48,0.0,891400.95,0.0,0.0,891400.95,1531498.14,0.0,0.0,0.0,0,26.774725,-81.38766,0,0,3
32040,116732,0,48,0.0,1237049.55,0.0,0.0,1237049.55,1384941.3,0.0,0.0,0.0,0,26.774725,-81.38766,0,0,3
32041,873356,0,48,714819.6,714819.6,714819.6,714819.6,714819.6,711231.21,0.0,0.0,0.0,0,26.774725,-81.38766,0,0,3
32042,308514,0,48,20250000.0,20250000.0,20250000.0,20250000.0,20250000.0,18540000.0,0.0,0.0,0.0,0,26.774725,-81.38766,1,2,3
32043,857905,0,48,100386.0,100386.0,100386.0,100386.0,100386.0,77732.49,0.0,0.0,0.0,0,26.774725,-81.38766,0,1,3
32044,227978,0,48,9652.5,9652.5,9652.5,9652.5,9652.5,11003.85,0.0,0.0,0.0,0,26.774725,-81.38766,0,1,3
32045,895105,0,48,38610.0,38610.0,38610.0,38610.0,38610.0,39668.88,0.0,1158.3,0.0,0,26.774725,-81.38766,0,1,3
32046,673068,0,48,0.0,3812098.95,0.0,0.0,3812098.95,4931331.2,0.0,0.0,0.0,0,26.752390000000002,-81.41256,1,3,1
32047,720725,0,48,62726.4,62726.4,62726.4,62726.4,62726.4,84236.16,0.0,0.0,0.0,0,26.752390000000002,-81.41256,0,1,1
32048,681445,0,48,62726.4,62726.4,62726.4,62726.4,62726.4,83790.36,0.0,0.0,0.0,0,26.752390000000002,-81.41256,0,1,1
32049,213264,0,48,3225182.4,3225182.4,3225182.4,3225182.4,3225182.4,4730181.52,0.0,0.0,0.0,0,26.752390000000002,-81.41256,1,3,1
32050,793204,0,48,1366200.0,1366200.0,1366200.0,1366200.0,1366200.0,1043175.67,0.0,40986.0,0.0,0,26.752390000000002,-81.41256,0,0,1
32051,985054,0,48,3365336.7,3365336.7,3365336.7,3365336.7,3365336.7,6164219.93,0.0,0.0,0.0,0,26.747491999999998,-81.400162,1,3,3
32052,719250,0,61,49590000.0,49590000.0,49590000.0,49590000.0,49590000.0,70110000.0,0.0,0.0,0.0,0,26.614310999999997,-81.65855400000001,1,4,3
32053,946001,0,61,3976830.0,3976830.0,3976830.0,3976830.0,3976830.0,6381285.05,0.0,0.0,0.0,0,26.615109999999998,-81.66016,1,3,1
32054,658989,0,61,171495.0,171495.0,171495.0,171495.0,171495.0,272802.58,0.0,0.0,0.0,0,26.614310999999997,-81.65855400000001,0,1,3
32055,776876,0,61,0.0,222920.33,0.0,0.0,222920.33,193421.72,0.0,0.0,0.0,0,26.614310999999997,-81.65855400000001,0,1,3
32056,630517,0,61,23175.0,23175.0,23175.0,23175.0,23175.0,22259.12,0.0,0.0,0.0,0,26.615109999999998,-81.66016,0,1,1
32057,404298,0,61,22500.0,22500.0,22500.0,22500.0,22500.0,20479.5,0.0,0.0,0.0,0,26.60864,-81.65411999999999,0,1,3
32058,431779,0,61,22500.0,22500.0,22500.0,22500.0,22500.0,31573.4,0.0,0.0,0.0,0,26.60864,-81.65411999999999,0,1,3
32059,921001,0,61,3247053.3,0.0,3247053.3,3247053.3,3247053.3,5558354.54,0.0,0.0,0.0,0,26.60525,-81.65281999999999,1,3,1
32060,862867,0,61,2424920.4,2424920.4,2424920.4,2424920.4,2424920.4,2492274.99,0.0,0.0,0.0,0,26.61327,-81.65349,1,3,1
32061,761339,0,61,634770.0,634770.0,634770.0,634770.0,634770.0,776349.1,0.0,0.0,0.0,0,26.61327,-81.65349,0,0,1
32062,957070,0,61,229500.0,229500.0,229500.0,229500.0,229500.0,266648.25,0.0,0.0,0.0,0,26.614136,-81.650673,0,1,1
32063,442016,0,61,135756.0,135756.0,135756.0,135756.0,135756.0,200527.36,0.0,0.0,0.0,0,26.61229,-81.65352,0,1,1
32064,566214,0,61,31852.8,31852.8,31852.8,31852.8,31852.8,39993.42,0.0,0.0,0.0,0,26.61202,-81.65387,0,1,1
32065,986049,0,61,17910000.0,17910000.0,0.0,17910000.0,17910000.0,27990000.0,0.0,0.0,0.0,0,26.608290000000004,-81.605301,1,2,3
32066,460721,0,61,643737.6,643737.6,0.0,0.0,643737.6,789029.18,0.0,0.0,0.0,0,26.6058,-81.6242,0,0,3
32067,353368,0,61,0.0,7023586.63,0.0,0.0,7023586.63,6617117.62,0.0,0.0,0.0,0,26.614277,-81.660286,1,3,1
32068,405313,0,61,0.0,5518314.0,0.0,5518314.0,5518314.0,6997972.64,0.0,0.0,0.0,0,26.602079999999997,-81.65292,1,3,1
32069,552636,0,61,0.0,203510.22,0.0,0.0,203510.22,169136.53,0.0,0.0,0.0,0,26.61617,-81.64856999999999,0,1,3
32070,305829,0,61,0.0,65091.31,0.0,0.0,65091.31,84651.24,0.0,0.0,0.0,0,26.61617,-81.64856999999999,0,1,3
32071,880939,0,61,0.0,22445.28,0.0,0.0,22445.28,21849.13,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32072,518963,0,61,0.0,22445.28,0.0,0.0,22445.28,29017.26,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32073,548691,0,61,0.0,72947.15,0.0,0.0,72947.15,100969.07,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32074,293857,0,61,0.0,89781.11,0.0,0.0,89781.11,123179.69,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32075,482182,0,61,0.0,22445.28,0.0,0.0,22445.28,33968.68,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32076,629009,0,61,0.0,39279.24,0.0,0.0,39279.24,46923.76,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32077,108585,0,61,0.0,22445.28,0.0,0.0,22445.28,17229.0,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32078,126127,0,61,0.0,22445.28,0.0,0.0,22445.28,40159.09,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32079,544009,0,61,0.0,56113.2,0.0,0.0,56113.2,63201.41,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32080,152668,0,61,0.0,39279.24,0.0,0.0,39279.24,44050.88,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,3
32081,154790,0,61,0.0,33667.92,0.0,0.0,33667.92,45680.63,0.0,0.0,0.0,0,26.6058,-81.6242,0,1,4
32082,236267,0,61,0.0,177063.3,0.0,177063.3,177063.3,136636.21,0.0,0.0,0.0,0,26.601141,-81.643753,0,1,1
32083,519079,0,61,0.0,188867.7,0.0,188867.7,188867.7,303011.41,0.0,0.0,0.0,0,26.601141,-81.643753,0,1,1
32084,163293,0,61,0.0,82628.1,0.0,82628.1,82628.1,96980.6,0.0,0.0,0.0,0,26.60098,-81.64428000000001,0,1,1
32085,513040,0,61,0.0,23607.0,0.0,23607.0,23607.0,37383.62,0.0,0.0,0.0,0,26.60098,-81.64428000000001,0,1,1
32086,391057,0,61,0.0,118041.3,0.0,118041.3,118041.3,162737.64,0.0,0.0,0.0,0,26.60098,-81.64428000000001,0,1,1
32087,789877,0,62,0.0,6270633.89,0.0,0.0,6270633.89,8794564.03,0.0,0.0,0.0,0,26.8311,-82.26899999999999,1,3,3
32088,495482,0,62,0.0,1579968.02,0.0,0.0,1579968.02,1562980.21,0.0,0.0,0.0,0,26.8311,-82.26899999999999,0,0,3
32089,829269,0,62,0.0,575115.36,0.0,0.0,575115.36,590441.04,0.0,0.0,0.0,0,26.8311,-82.26899999999999,0,0,3
32090,214330,0,62,0.0,345447.42,0.0,0.0,345447.42,362580.92,0.0,0.0,0.0,0,26.8311,-82.26899999999999,0,1,3
32091,717985,0,62,0.0,187315.63,0.0,0.0,187315.63,265002.91,0.0,0.0,0.0,0,26.87575,-82.294228,0,1,1
32092,719231,0,62,0.0,88277.32,0.0,0.0,88277.32,80386.74,0.0,0.0,0.0,0,26.890909999999998,-82.27138000000001,0,1,1
32093,344357,0,62,0.0,78319.16,0.0,0.0,78319.16,83682.46,0.0,0.0,0.0,0,26.890909999999998,-82.27138000000001,0,1,1
32094,934584,0,62,0.0,114750.0,0.0,114750.0,114750.0,108024.04,0.0,5737.5,0.0,0,26.882675,-82.293022,0,1,1
32095,591999,0,62,0.0,90000.0,0.0,90000.0,90000.0,98481.42,0.0,4500.0,0.0,0,26.862820000000003,-82.2878,0,1,1
32096,709517,0,62,0.0,2210060.82,0.0,0.0,2210060.82,3382559.96,0.0,0.0,0.0,0,26.886709999999997,-82.30854000000001,1,3,3
32097,585747,0,62,672526.8,672526.8,672526.8,672526.8,672526.8,763355.58,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,0,0,1
32098,319459,0,62,365666.4,365666.4,365666.4,365666.4,365666.4,501873.11,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,0,0,1
32099,430944,0,62,1692543.6,1692543.6,1692543.6,1692543.6,1692543.6,2553222.33,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,0,0,1
32100,670393,0,62,361389.6,361389.6,361389.6,361389.6,361389.6,545727.21,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,0,0,1
32101,405075,0,62,838074.6,838074.6,838074.6,838074.6,838074.6,705679.77,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,0,0,1
32102,909898,0,62,3671989.2,3671989.2,3671989.2,3671989.2,3671989.2,3857439.34,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,1,3,1
32103,110990,0,62,5019894.0,5019894.0,5019894.0,5019894.0,5019894.0,4658260.84,0.0,250994.7,0.0,0,26.913729999999997,-82.28714000000001,1,3,1
32104,829160,0,62,264384.0,264384.0,264384.0,264384.0,264384.0,298182.85,0.0,13219.2,0.0,0,26.913729999999997,-82.28714000000001,0,1,1
32105,184591,0,62,2998215.0,2998215.0,2998215.0,2998215.0,2998215.0,2587969.24,0.0,0.0,0.0,0,26.913729999999997,-82.28714000000001,1,3,1
32106,806880,0,62,1941904.8,1941904.8,1941904.8,1941904.8,1941904.8,2957843.37,0.0,0.0,0.0,0,26.914540000000002,-82.28424,1,3,1
32107,123019,0,62,0.0,1077619.95,0.0,0.0,1077619.95,1094387.72,0.0,0.0,0.0,0,26.914540000000002,-82.28424,0,0,1
32108,754500,0,62,244579.5,244579.5,244579.5,244579.5,244579.5,307677.1,0.0,0.0,0.0,0,26.914540000000002,-82.28424,0,1,1
32109,366799,0,62,0.0,11160000.0,0.0,0.0,11160000.0,9090000.0,0.0,0.0,0.0,0,27.00457,-82.12812,1,2,1
32110,611245,0,62,52830000.0,52830000.0,52830000.0,52830000.0,52830000.0,49770000.0,0.0,0.0,0.0,0,27.011442,-82.143463,1,4,1
32111,908093,0,62,0.0,673152.48,0.0,0.0,673152.48,878157.03,0.0,0.0,0.0,0,27.00563,-82.16004000000001,0,0,1
32112,330207,0,62,0.0,2773.98,0.0,0.0,2773.98,2572.48,0.0,0.0,0.0,0,27.00563,-82.16004000000001,0,1,1
32113,171154,0,62,0.0,574426.93,0.0,0.0,574426.93,522929.55,0.0,0.0,0.0,0,27.00992,-82.13772,0,0,1
32114,752127,0,62,0.0,9990000.0,0.0,0.0,9990000.0,17910000.0,0.0,0.0,0.0,0,27.013113,-82.133179,1,2,1
32115,871327,0,62,0.0,8043498.07,0.0,0.0,8043498.07,13230000.0,0.0,0.0,0.0,0,27.011442,-82.143463,1,3,1
32116,390674,0,62,0.0,996893.53,0.0,0.0,996893.53,1418300.36,0.0,0.0,0.0,0,27.004609999999996,-82.13266999999999,0,0,1
32117,579944,0,62,130466.7,130466.7,0.0,0.0,130466.7,148033.78,0.0,0.0,0.0,0,27.011442,-82.143463,0,1,1
32118,218745,0,62,369330.3,369330.3,0.0,0.0,369330.3,470009.74,0.0,0.0,0.0,0,27.016920000000002,-82.13257,0,0,1
32119,110349,0,62,0.0,621157.04,0.0,0.0,621157.04,820214.27,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,0,1
32120,176670,0,62,0.0,14130000.0,0.0,0.0,14130000.0,14850000.0,0.0,0.0,0.0,0,27.000220000000002,-82.18263,1,2,1
32121,688369,0,62,0.0,2035.42,0.0,0.0,2035.42,2786.02,0.0,0.0,0.0,0,27.00771,-82.1437,0,1,1
32122,891074,0,62,0.0,2861082.2,0.0,0.0,2861082.2,3024804.77,0.0,0.0,0.0,0,27.00771,-82.1437,1,3,1
32123,588590,0,62,0.0,109839.83,0.0,0.0,109839.83,137080.1,0.0,0.0,0.0,0,27.00771,-82.1437,0,1,1
32124,398019,0,62,0.0,542233.29,0.0,0.0,542233.29,724597.19,0.0,0.0,0.0,0,27.00771,-82.1437,0,0,1
32125,949617,0,62,0.0,26370000.0,0.0,0.0,26370000.0,24390000.0,0.0,0.0,0.0,0,27.00771,-82.1437,1,2,1
32126,206799,0,62,0.0,56764.77,0.0,0.0,56764.77,73949.96,0.0,0.0,0.0,0,27.00771,-82.1437,0,1,1
32127,135889,0,62,0.0,358059.55,0.0,0.0,358059.55,336932.96,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,1,1
32128,328244,0,62,0.0,17556.53,0.0,0.0,17556.53,18744.48,0.0,0.0,0.0,0,26.968465999999996,-82.210342,0,1,3
32129,608777,0,62,0.0,104126.41,0.0,0.0,104126.41,121442.63,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,1,1
32130,781279,0,62,0.0,923449.26,0.0,0.0,923449.26,1476927.81,0.0,0.0,0.0,0,27.004559999999998,-82.1568,0,0,1
32131,416633,0,62,0.0,452135.89,0.0,0.0,452135.89,447435.48,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,0,1
32132,815821,0,62,0.0,141879.48,0.0,0.0,141879.48,136034.05,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,1,1
32133,109561,0,62,0.0,56091.7,0.0,0.0,56091.7,91292.61,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,1,1
32134,949314,0,62,0.0,109460.49,0.0,0.0,109460.49,172837.03,0.0,0.0,0.0,0,27.000220000000002,-82.18263,0,1,1
32135,230026,0,62,0.0,14937.24,0.0,0.0,14937.24,18063.79,0.0,0.0,0.0,0,27.004559999999998,-82.1568,0,1,1
32136,739934,0,62,0.0,11352.95,0.0,0.0,11352.95,17184.23,0.0,0.0,0.0,0,27.004559999999998,-82.1568,0,1,1
32137,658196,0,62,0.0,1889.46,0.0,0.0,1889.46,2165.05,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32138,427265,0,62,0.0,2084.08,0.0,0.0,2084.08,2841.08,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32139,873829,0,62,0.0,2457.1,0.0,0.0,2457.1,3741.57,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32140,374969,0,62,0.0,1702.94,0.0,0.0,1702.94,2287.56,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32141,252578,0,62,0.0,2157.06,0.0,0.0,2157.06,2444.42,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32142,225353,0,62,0.0,1889.46,0.0,0.0,1889.46,2789.7,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32143,678973,0,62,0.0,2838.24,0.0,0.0,2838.24,2792.05,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32144,700523,0,62,0.0,2084.08,0.0,0.0,2084.08,3694.13,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32145,600090,0,62,0.0,1613.74,0.0,0.0,1613.74,1559.79,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32146,620180,0,62,0.0,1613.74,0.0,0.0,1613.74,2663.27,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32147,282770,0,62,0.0,2084.08,0.0,0.0,2084.08,2281.77,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32148,777484,0,62,0.0,2084.08,0.0,0.0,2084.08,2500.36,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32149,535726,0,62,0.0,2643.62,0.0,0.0,2643.62,2359.74,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32150,750658,0,62,0.0,2124.62,0.0,0.0,2124.62,3615.36,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32151,944220,0,62,0.0,2124.62,0.0,0.0,2124.62,2311.17,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32152,232196,0,62,0.0,2270.59,0.0,0.0,2270.59,2697.46,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32153,205605,0,62,0.0,1792.14,0.0,0.0,1792.14,2018.53,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32154,111045,0,62,0.0,1938.11,0.0,0.0,1938.11,1922.22,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32155,869707,0,62,0.0,2124.62,0.0,0.0,2124.62,3197.75,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32156,222464,0,62,0.0,3503.2,0.0,0.0,3503.2,4562.34,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32157,928653,0,62,0.0,1938.11,0.0,0.0,1938.11,2240.94,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32158,862377,0,62,0.0,2740.93,0.0,0.0,2740.93,4377.45,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32159,924406,0,62,0.0,1792.14,0.0,0.0,1792.14,2465.85,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32160,308065,0,62,0.0,1792.14,0.0,0.0,1792.14,1472.07,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32161,485674,0,62,0.0,2270.59,0.0,0.0,2270.59,3251.67,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32162,992726,0,62,0.0,1613.74,0.0,0.0,1613.74,1514.33,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32163,948132,0,62,0.0,13136.99,0.0,0.0,13136.99,11961.94,0.0,0.0,0.0,0,26.973440000000004,-82.12056,0,1,3
32164,611338,0,62,0.0,19948.76,0.0,0.0,19948.76,24546.15,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32165,489337,0,62,0.0,2124.62,0.0,0.0,2124.62,1873.34,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32166,776803,0,62,0.0,1135.3,0.0,0.0,1135.3,1498.32,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32167,305405,0,62,0.0,1419.12,0.0,0.0,1419.12,2186.03,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32168,637901,0,62,0.0,50196.27,0.0,0.0,50196.27,68126.38,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32169,455666,0,62,0.0,20597.5,0.0,0.0,20597.5,20691.47,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32170,682876,0,62,0.0,502384.42,0.0,0.0,502384.42,560314.37,0.0,0.0,0.0,0,26.9856,-82.1485,0,0,4
32171,972943,0,62,0.0,3308.58,0.0,0.0,3308.58,5252.69,0.0,0.0,0.0,0,27.00885,-82.12881999999999,0,1,1
32172,534212,0,62,0.0,11352.95,0.0,0.0,11352.95,12187.4,0.0,0.0,0.0,0,27.0112,-82.13073,0,1,3
32173,339812,0,62,0.0,97424.56,0.0,0.0,97424.56,83749.86,0.0,0.0,0.0,0,27.00885,-82.12881999999999,0,1,1
32174,780396,0,62,0.0,73745.54,0.0,0.0,73745.54,107062.01,0.0,0.0,0.0,0,27.00885,-82.12881999999999,0,1,1
32175,233902,0,62,0.0,1135.3,0.0,0.0,1135.3,1043.17,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32176,918331,0,62,0.0,1419.12,0.0,0.0,1419.12,2164.87,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32177,942100,0,62,0.0,1702.94,0.0,0.0,1702.94,2105.12,0.0,0.0,0.0,0,26.9856,-82.1485,0,1,4
32178,657918,0,62,0.0,1651449.76,0.0,0.0,1651449.76,2172647.3,0.0,0.0,0.0,0,27.01083,-82.14335,0,0,1
32179,364448,0,62,0.0,14040000.0,0.0,0.0,14040000.0,19710000.0,0.0,0.0,0.0,0,27.004609999999996,-82.13266999999999,1,2,1
32180,591409,0,62,0.0,1471200.51,0.0,0.0,1471200.51,2004057.56,0.0,0.0,0.0,0,27.01469,-82.13379,0,0,1
32181,653926,0,62,0.0,2317887.85,0.0,0.0,2317887.85,3915060.93,0.0,0.0,0.0,0,27.0114,-82.13995,1,3,3
32182,866007,0,62,0.0,1310616.45,0.0,0.0,1310616.45,1542595.56,0.0,0.0,0.0,0,27.0051,-82.14716999999999,0,0,1
32183,298498,0,62,0.0,1313319.15,0.0,0.0,1313319.15,1512397.32,0.0,0.0,0.0,0,27.0051,-82.14716999999999,0,0,1
32184,517475,0,62,761389.2,761389.2,761389.2,761389.2,761389.2,1186360.1,0.0,0.0,0.0,0,27.0051,-82.14716999999999,0,0,1
32185,989360,0,62,948647.7,948647.7,948647.7,948647.7,948647.7,1535716.43,0.0,0.0,0.0,0,27.0051,-82.14716999999999,0,0,1
32186,648457,0,62,469497.6,469497.6,469497.6,469497.6,469497.6,582949.82,0.0,0.0,0.0,0,27.0051,-82.14716999999999,0,0,1
32187,879392,0,62,1618947.0,1618947.0,1618947.0,1618947.0,1618947.0,2563893.98,0.0,0.0,0.0,0,27.00222,-82.16175,0,0,1
32188,637639,0,62,3823102.8,3823102.8,3823102.8,3823102.8,3823102.8,3409790.98,0.0,0.0,0.0,0,27.00222,-82.16175,1,3,1
32189,587944,0,62,2214847.8,2214847.8,2214847.8,2214847.8,2214847.8,2493298.47,0.0,0.0,0.0,0,27.00222,-82.16175,1,3,1
32190,684371,0,62,4240090.8,4240090.8,4240090.8,4240090.8,4240090.8,6815521.95,0.0,0.0,0.0,0,27.00222,-82.16175,1,3,1
32191,139131,0,62,1252033.2,1252033.2,1252033.2,1252033.2,1252033.2,1683609.04,0.0,0.0,0.0,0,27.00222,-82.16175,0,0,1
32192,317402,0,62,0.0,9810000.0,0.0,0.0,9810000.0,7986533.4,0.0,0.0,0.0,0,27.005159999999997,-82.15114,1,2,1
32193,520028,0,62,5279531.4,5279531.4,5279531.4,5279531.4,5279531.4,6244714.21,0.0,0.0,0.0,0,27.005159999999997,-82.15114,1,3,1
32194,332052,0,62,4508875.8,4508875.8,4508875.8,4508875.8,4508875.8,6377858.93,0.0,0.0,0.0,0,27.005159999999997,-82.15114,1,3,1
32195,799681,0,62,207967.5,207967.5,207967.5,207967.5,207967.5,201646.54,0.0,0.0,0.0,0,27.005159999999997,-82.15114,0,1,1
